Sf/Sf_images/7079e300.jpg,What is the toe shape?,Pointy
Sf/Sf_images/b1f18a36.jpg,What material is the case made from?,Plastic
Sf/Sf_images/96d34819.jpg,What color are the ribbons?,Pink
Sf/Sf_images/9a410007.jpg,What is the dominant color on the phone case?,Orange
Sf/Sf_images/aecb828c.jpg,What is the main color of the carton?,Red
Sf/Sf_images/f07a5b18.jpg,What letter is prominently displayed?,E
Sf/Sf_images/e5953250.jpg,What is the case's texture?,3D
Sf/Sf_images/872e6cf6.jpg,What is the case's material?,Plastic
Sf/Sf_images/3dba269c.jpg,What material appears to be used?,Wood
Sf/Sf_images/2019cdab.jpg,What is the overall shape of the bracelet?,Round
Sf/Sf_images/28b881d7.jpg,What is the design?,Flowers
Sf/Sf_images/18b00a2e.jpg,What is the main color of the bag?,Black
Sf/Sf_images/6c3a1b3a.jpg,What color are the wipes' packaging?,Blue
Sf/Sf_images/d757c4b6.jpg,What shape is prominently featured?,Rainbow
Sf/Sf_images/b8529fe1.jpg,What is included for carrying?,Bag
Sf/Sf_images/c232c41d.jpg,What material are the boots seemingly made of?,Leather
Sf/Sf_images/366dd991.jpg,What food is shown on the label?,Ravioli
Sf/Sf_images/5eb41fa2.jpg,What is the case's material?,Silicone
Sf/Sf_images/d393ee2d.jpg,What shape is the pattern?,Zigzag
Sf/Sf_images/3d188829.jpg,What's the design style?,Text
Sf/Sf_images/2257952c.jpg,What shape is the flying object?,Saucer
Sf/Sf_images/752fc01b.jpg,What is the case's material?,Canvas
Sf/Sf_images/a547e09b.jpg,What shape is the case?,Rectangular
Sf/Sf_images/6d936e42.jpg,What color is the child's raincoat?,Yellow
Sf/Sf_images/c0e7eef4.jpg,What color is the sauce?,Brown
Sf/Sf_images/f64dea6e.jpg,What shape is the main design element?,Heart
Sf/Sf_images/95ffd815.jpg,What is the color of the bow tie?,Burgundy
Sf/Sf_images/6cd1834b.jpg,What color is the tower?,Gold
Sf/Sf_images/0e3eb140.jpg,What material is the phone case made of?,Plastic
Sf/Sf_images/94e0bec8.jpg,What shape are the shelves?,Rectangular
Sf/Sf_images/d8d9d917.jpg,What is the screen protector's coverage?,Full
Sf/Sf_images/829d6b25.jpg,What is the packaging material?,Pouch
Sf/Sf_images/03925adf.jpg,What is the case's primary color?,Clear
Sf/Sf_images/c129c1f8.jpg,What material are the shoes made of?,Leather
Sf/Sf_images/06594a54.jpg,What material are the legs made of?,Wood
Sf/Sf_images/10e89e14.jpg,What color is the background?,Red
Sf/Sf_images/7463eb8a.jpg,What is the shape of the container?,Carton
Sf/Sf_images/8dea30fd.jpg,What shapes are predominantly featured on the case?,Planets
Sf/Sf_images/f0ba6445.jpg,What is the herb?,Basil
Sf/Sf_images/3ed03e9f.jpg,What is the main color of the case?,Teal
Sf/Sf_images/2d1189bc.jpg,What is the main color of the sunset?,Orange
Sf/Sf_images/b06dfa6f.jpg,What is the pattern type?,Circular
Sf/Sf_images/fcee0d60.jpg,What is the shape of the gemstones?,Round
Sf/Sf_images/f1aca525.jpg,What is the main color of the background?,Teal
Sf/Sf_images/56afbd1c.jpg,What material are the bags made of?,Foil
Sf/Sf_images/0890c989.jpg,What is the dominant color of the case?,Black
Sf/Sf_images/0870dfd3.jpg,What is the phone model?,Lenovo
Sf/Sf_images/93e679ec.jpg,What color is the boat?,White
Sf/Sf_images/3367a66d.jpg,What is the phone's brand?,Samsung
Sf/Sf_images/bc783544.jpg,What is the pattern on the case?,Brick
Sf/Sf_images/94a1e113.jpg,What is the frame's color?,Brown
Sf/Sf_images/2aa95f35.jpg,What is the primary shape of the planter?,Cylinder
Sf/Sf_images/83fc598a.jpg,What color is the background?,Green
Sf/Sf_images/85f64b2e.jpg,What color is the background?,Black
Sf/Sf_images/12c72cde.jpg,What is the case material?,Plastic
Sf/Sf_images/7aa52226.jpg,What is the overall shape of the package?,Bag
Sf/Sf_images/22949bac.jpg,What color is the dominant background?,Grey
Sf/Sf_images/2c9f12d6.jpg,What is the case material?,Plastic
Sf/Sf_images/8558f158.jpg,What is the case's material?,Plastic
Sf/Sf_images/71afbdf8.jpg,What's the shape of the refill container?,Round
Sf/Sf_images/0d909b0f.jpg,What color is the dominant background?,Pink
Sf/Sf_images/b20a5fbb.jpg,What shape is the main design element?,Circle
Sf/Sf_images/6667556a.jpg,What material is the floor covering?,Rug
Sf/Sf_images/9658cac7.jpg,What is the case material?,Silicon
Sf/Sf_images/7a22fa33.jpg,What is the shape of the paper?,Rectangle
Sf/Sf_images/403784d7.jpg,What fruit is depicted?,Pomegranate
Sf/Sf_images/1885e40a.jpg,What shape is the phone case?,Rectangular
Sf/Sf_images/8f73a967.jpg,What is depicted on the case?,Sunset
Sf/Sf_images/d508969b.jpg,What is the dominant color of the phone case?,Gold
Sf/Sf_images/57852ac5.jpg,What is the case made of?,Plastic
Sf/Sf_images/10596dcf.jpg,What is the case material?,Silicone
Sf/Sf_images/b2e70fd5.jpg,What color are the hearts?,Red
Sf/Sf_images/bff0de0c.jpg,What is the brand name?,Presto!
Sf/Sf_images/eee7a995.jpg,What is the main color scheme?,Multicolor
Sf/Sf_images/307c2c72.jpg,What is the chain type?,Box
Sf/Sf_images/a20a0139.jpg,What is the overall shape of the sofa?,Rectangular
Sf/Sf_images/7a91396c.jpg,What is the main color of the pendant?,Concrete
Sf/Sf_images/acf4492c.jpg,What is the overall design style?,Sunset
Sf/Sf_images/5d4fb2b9.jpg,What is the main color of the case?,Blue
Sf/Sf_images/d72ec426.jpg,What is the shape of the capo?,Clamp
Sf/Sf_images/87ec5334.jpg,What is the overall shape of the item?,Rectangular
Sf/Sf_images/8e73d9eb.jpg,What color is the bear?,Brown
Sf/Sf_images/09385c32.jpg,What color is her dress?,Pink
Sf/Sf_images/dddc82c0.jpg,What is the overall shape of the stack of mats?,Square
Sf/Sf_images/aa614738.jpg,What shape are the connectors?,Cylindrical
Sf/Sf_images/b789267d.jpg,What color is the tree?,Black
Sf/Sf_images/ff58c9a1.jpg,What is the setting style?,Prong
Sf/Sf_images/6253e33c.jpg,What animals are on the case?,Pandas
Sf/Sf_images/e7e257f8.jpg,What is the main color of the background?,Black
Sf/Sf_images/ab5de901.jpg,What is the material of the screws?,Steel
Sf/Sf_images/b0ebb62d.jpg,What is the color of the packaging?,White
Sf/Sf_images/4017659c.jpg,What is the case's material?,Plastic
Sf/Sf_images/5fbc3d0d.jpg,What material are the items made of?,Ceramic
Sf/Sf_images/aa22b67e.jpg,What is the shape of the main design element?,Heart
Sf/Sf_images/271d3a25.jpg,What is the color of the box?,Green
Sf/Sf_images/b29edc52.jpg,What material appears to be used?,Plastic
Sf/Sf_images/116e0f67.jpg,What writing instrument is included?,Pen
Sf/Sf_images/8b22af49.jpg,What is the case material?,Plastic
Sf/Sf_images/32a1adaa.jpg,What's the case's main color?,Tan
Sf/Sf_images/f08d9a79.jpg,What is the case made of?,Plastic
Sf/Sf_images/8d13d368.jpg,What natural feature is prominently displayed?,Beach
Sf/Sf_images/9ff6970b.jpg,What phone model does it fit?,iPhone
Sf/Sf_images/64628f41.jpg,What is the dominant color of the case?,Blue
Sf/Sf_images/9e0727bc.jpg,What is the case's material?,Plastic
Sf/Sf_images/17bff08c.jpg,What is the shoe's toe style?,Pointed
Sf/Sf_images/4c5624a8.jpg,What is the material of the case?,Plastic
Sf/Sf_images/0e52f2f2.jpg,What's the primary color of the Magnesium bottle label?,Blue
Sf/Sf_images/c10fbae4.jpg,What color is the prominent heart?,Red
Sf/Sf_images/ba4c1f8a.jpg,What shape is the lock's shackle?,U-shape
Sf/Sf_images/6b02c45a.jpg,What color are the main structural elements?,Silver
Sf/Sf_images/3b14c481.jpg,What is the case made of?,Silicon
Sf/Sf_images/4d29a55b.jpg,What is the case's material?,Plastic
Sf/Sf_images/7ef7fb86.jpg,What country's coffee is this?,Colombia
Sf/Sf_images/a47acf6c.jpg,What is the case's main color?,Transparent
Sf/Sf_images/7a0f65fc.jpg,What color is the bowl?,White
Sf/Sf_images/072e80ce.jpg,What is the shape of each lounge chair?,S-shape
Sf/Sf_images/0d8514d0.jpg,What color is predominantly at the bottom?,Red
Sf/Sf_images/ddd6d841.jpg,What is the man's posture?,Standing
Sf/Sf_images/a5964591.jpg,What is the type of flowers depicted?,White
Sf/Sf_images/115251ce.jpg,What is the overall color of the chair?,Beige
Sf/Sf_images/8e7d1862.jpg,What material forms the number?,Metal
Sf/Sf_images/fc7852fa.jpg,What shape are the earrings?,Hoops
Sf/Sf_images/e90d958e.jpg,What shape are the packing cubes?,Rectangular
Sf/Sf_images/4cd185b0.jpg,What is the main color of the flowers?,Pink
Sf/Sf_images/45def003.jpg,What is on the back of the case?,Dock
Sf/Sf_images/aa77584a.jpg,How many wheels does it have?,Four
Sf/Sf_images/29aed51d.jpg,What color is the parrot's chest?,Yellow
Sf/Sf_images/32977123.jpg,What is the primary color of the desk top?,Beige
Sf/Sf_images/8624e81a.jpg,What color is at the bottom of the design?,Green
Sf/Sf_images/f7aee557.jpg,What is the dominant color?,Blue
Sf/Sf_images/c11dcd29.jpg,What shapes are predominantly featured on the case?,Planets
Sf/Sf_images/97eb3115.jpg,What is the background color of the phone case?,Black
Sf/Sf_images/2f887c9b.jpg,What is the shape of the pillow?,Square
Sf/Sf_images/09a4262d.jpg,What is the main image on the phone case?,Motorcycle
Sf/Sf_images/6ef79880.jpg,What is the shape of the bottle?,Bottle
Sf/Sf_images/a5915995.jpg,What color is the case's background?,Black
Sf/Sf_images/8b65a147.jpg,What color is the donut?,Pink
Sf/Sf_images/6c64b103.jpg,What is the background color of the case?,Black
Sf/Sf_images/2003bd31.jpg,What is the shape?,Rectangular
Sf/Sf_images/371d52b7.jpg,What is the item shown?,Case
Sf/Sf_images/1414578a.jpg,What color is the owl?,Blue
Sf/Sf_images/bac38d97.jpg,What is the background color?,Dark
Sf/Sf_images/6ab19530.jpg,What is the lamp's base color?,Bronze
Sf/Sf_images/8c06d1b8.jpg,What is the main design on the phone case?,Waterdrops
Sf/Sf_images/446e44cc.jpg,What color is the dog?,Black
Sf/Sf_images/f919dc82.jpg,What is the main color scheme of the phone case?,Multicolor
Sf/Sf_images/0ecfd093.jpg,What is the shape of the pendant?,Disc
Sf/Sf_images/47839e8e.jpg,What is the brand name?,Solimo
Sf/Sf_images/bfe1c0c1.jpg,What is the case's material?,Plastic
Sf/Sf_images/bb2f0878.jpg,What is the main color of the background?,Green
Sf/Sf_images/79694c0c.jpg,What material appears to be used for the phone case?,Silicon
Sf/Sf_images/8311be4a.jpg,What is the background color?,Dark
Sf/Sf_images/9f61895f.jpg,What is the design style?,Line
Sf/Sf_images/25080a46.jpg,What material is implied by the design?,Wood
Sf/Sf_images/fc3c0bbe.jpg,What is the case's primary color?,Black
Sf/Sf_images/d57c2a74.jpg,What is the background color?,White
Sf/Sf_images/38a45c35.jpg,What is the material?,Plastic
Sf/Sf_images/2050709e.jpg,What is the hair color of the girl on the left?,Blonde
Sf/Sf_images/8c13eefc.jpg,What color are the legs?,Black
Sf/Sf_images/b92cefc2.jpg,What is the dominant design element?,Triangles
Sf/Sf_images/b7a6d4cd.jpg,What material are the soap bottles made of?,Plastic
Sf/Sf_images/f2d756da.jpg,What is the case's material?,Plastic
Sf/Sf_images/108ba9fc.jpg,What is the container made of?,Plastic
Sf/Sf_images/9abe3098.jpg,What color is prominent on the left side?,Orange
Sf/Sf_images/e0ea3af2.jpg,What is the rug's primary color?,Stone
Sf/Sf_images/3e6382e6.jpg,What is the primary color of the case?,Black
Sf/Sf_images/c22e882d.jpg,What is the main design on the case?,Brushes
Sf/Sf_images/abf7ccb4.jpg,How many masks are in the pack?,Four
Sf/Sf_images/2380fc54.jpg,What is the shoe's style?,MaryJane
Sf/Sf_images/01bf0996.jpg,What is the shape of the case?,Rectangular
Sf/Sf_images/dd8154e2.jpg,What is the main color of the background?,Beige
Sf/Sf_images/65bc3ae9.jpg,What shape is the cup?,Cup
Sf/Sf_images/cbe10631.jpg,What shape is repeated on the case?,Hearts
Sf/Sf_images/744885d0.jpg,What material is it made of?,Leather
Sf/Sf_images/bcddbe94.jpg,What is the case's main color?,Black
Sf/Sf_images/075b8162.jpg,What's the primary color on the label?,Orange
Sf/Sf_images/b59c0ae7.jpg,What is the dominant color?,Yellow
Sf/Sf_images/79cb987a.jpg,What shape is the solar panel?,Round
Sf/Sf_images/dd215781.jpg,What is the dominant color?,Orange
Sf/Sf_images/d4c61b5f.jpg,What is the overall color scheme of the package?,Pastel
Sf/Sf_images/64eec78b.jpg,What color is the primary background of the phone case?,Purple
Sf/Sf_images/9ab7df4b.jpg,What is the primary color of the sheets?,Navy
Sf/Sf_images/f569fe9a.jpg,What is the primary ingredient shown on the package?,Chocolate
Sf/Sf_images/bda45853.jpg,What color is the phone case?,Red
Sf/Sf_images/94d8c2bd.jpg,What is the dominant color?,Multicolor
Sf/Sf_images/29b4b108.jpg,What is the shape of the individual food pouches?,Pouch
Sf/Sf_images/8daa9b1a.jpg,What is the color of the tortillas?,Brown
Sf/Sf_images/2fb33400.jpg,What is the cartridge's model number?,541
Sf/Sf_images/17291e9a.jpg,What is the overall pattern type?,Swirl
Sf/Sf_images/6cbeaa26.jpg,What is the primary material?,Fabric
Sf/Sf_images/2192dac0.jpg,What shape is prominent on the case?,Stars
Sf/Sf_images/e5716719.jpg,What is the sandal's closure type?,Hook
Sf/Sf_images/dd73383f.jpg,What is the boot's main color?,Tan
Sf/Sf_images/84a1a844.jpg,What material is the case?,Plastic
Sf/Sf_images/1e76ab4a.jpg,What is the main color of the bag's front panel?,Red
Sf/Sf_images/6473b2f4.jpg,What is the toe shape?,Round
Sf/Sf_images/84759d2f.jpg,What shape is the chair's back?,Curved
Sf/Sf_images/67c1f16a.jpg,What is the main color of the bottles?,Clear
Sf/Sf_images/44175a9e.jpg,What is the phone model shown?,OnePlus
